Month,Week,Campaign,Campaign ID,Device,Creative Type,Placement,Site (Placement),F9,F10,F11,F12,Platform,Site Served,F15,Target Type,F17,F18,F19,F20,HPTO,Audience Target,F23,F24,F25,Placement ID,Creative,F28,Nameplate,Trim,CW,Lifestyle,Retail Type,Message Type,Message,F36,F37,ENG,Creative Version,Video Length,Creative ID,Creative Size,Impressions,Clicks,Total Outcomes,Total View Through Outcomes,Total Click Through Outcomes,Key Buying Activities,View Through KBAs,Click Through KBAs,Key Engagement Activities,View Through KEAs,Click Through KEAs,Rich Media Impressions,Interactive Impressions,Expansions,Video Plays,VIdeo Completions
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Outdoors   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Outdoors _N/A_24_P6Z7ZL,Carat Programmatic,Silverado 1500,BT Affinity Outdoors   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Outdoors,N/A,24,P6Z7ZL,126889083,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,728x90,68224757,728 x 90,7389,1,20,20,0,3,3,0,14,14,0,7389,50,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Sports   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Sports_N/A_24_P6Z7ZM,Carat Programmatic,Silverado 1500,BT Affinity Sports   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Sports,N/A,24,P6Z7ZM,126890064,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,300x250,68221324,300 x 250,7840,1,36,36,0,10,10,0,23,23,0,7840,73,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Sports   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Sports_N/A_24_P6Z7ZM,Carat Programmatic,Silverado 1500,BT Affinity Sports   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Sports,N/A,24,P6Z7ZM,126890064,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,300x250,68226636,300 x 250,7797,0,11,11,0,6,6,0,2,2,0,7797,77,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Sports   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Sports_N/A_24_P6Z7ZM,Carat Programmatic,Silverado 1500,BT Affinity Sports   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Sports,N/A,24,P6Z7ZM,126890064,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,300x250,68226258,300 x 250,7712,4,25,18,7,10,10,0,13,6,7,7712,69,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Sports   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Sports_N/A_24_P6Z7ZN,Carat Programmatic,Silverado 1500,BT Affinity Sports   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Sports,N/A,24,P6Z7ZN,126892480,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,300x600,68226228,300 x 600,2032,0,9,9,0,3,3,0,4,4,0,2032,33,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Sports   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Sports_N/A_24_P6Z7ZN,Carat Programmatic,Silverado 1500,BT Affinity Sports   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Sports,N/A,24,P6Z7ZN,126892480,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,300x600,68226444,300 x 600,2133,2,2,2,0,0,0,0,2,2,0,2133,24,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Sports   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Sports_N/A_24_P6Z7ZN,Carat Programmatic,Silverado 1500,BT Affinity Sports   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Sports,N/A,24,P6Z7ZN,126892480,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,300x600,68224755,300 x 600,2109,0,0,0,0,0,0,0,0,0,0,2109,26,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Sports   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Sports_N/A_24_P6Z7ZP,Carat Programmatic,Silverado 1500,BT Affinity Sports   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Sports,N/A,24,P6Z7ZP,126892136,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,728x90,68226226,728 x 90,9264,3,10,10,0,1,1,0,6,6,0,9264,67,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Sports   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Sports_N/A_24_P6Z7ZP,Carat Programmatic,Silverado 1500,BT Affinity Sports   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Sports,N/A,24,P6Z7ZP,126892136,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,728x90,68226248,728 x 90,9693,1,5,5,0,1,1,0,4,4,0,9693,82,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Affinity Sports   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Sports_N/A_24_P6Z7ZP,Carat Programmatic,Silverado 1500,BT Affinity Sports   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Sports,N/A,24,P6Z7ZP,126892136,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,728x90,68224757,728 x 90,9387,1,6,6,0,0,0,0,5,5,0,9387,74,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Polk In Market Silverado   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Inmarket Silverado_N/A_24_P6Z7ZX,Carat Programmatic,Silverado 1500,BT Polk In Market Silverado   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Inmarket Silverado,N/A,24,P6Z7ZX,126891260,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,300x250,68221324,300 x 250,2662,1,6,6,0,4,4,0,2,2,0,2662,28,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Polk In Market Silverado   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Inmarket Silverado_N/A_24_P6Z7ZX,Carat Programmatic,Silverado 1500,BT Polk In Market Silverado   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Inmarket Silverado,N/A,24,P6Z7ZX,126891260,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,300x250,68226636,300 x 250,2653,0,19,19,0,14,14,0,2,2,0,2653,21,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Polk In Market Silverado   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Inmarket Silverado_N/A_24_P6Z7ZX,Carat Programmatic,Silverado 1500,BT Polk In Market Silverado   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Inmarket Silverado,N/A,24,P6Z7ZX,126891260,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,300x250,68226258,300 x 250,2625,1,4,4,0,0,0,0,4,4,0,2625,26,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Polk In Market Silverado   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Inmarket Silverado_N/A_24_P6Z7ZY,Carat Programmatic,Silverado 1500,BT Polk In Market Silverado   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Inmarket Silverado,N/A,24,P6Z7ZY,126883470,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,300x600,68226228,300 x 600,660,0,0,0,0,0,0,0,0,0,0,660,12,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Polk In Market Silverado   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Inmarket Silverado_N/A_24_P6Z7ZY,Carat Programmatic,Silverado 1500,BT Polk In Market Silverado   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Inmarket Silverado,N/A,24,P6Z7ZY,126883470,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,300x600,68226444,300 x 600,676,0,0,0,0,0,0,0,0,0,0,676,11,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Polk In Market Silverado   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Inmarket Silverado_N/A_24_P6Z7ZY,Carat Programmatic,Silverado 1500,BT Polk In Market Silverado   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Inmarket Silverado,N/A,24,P6Z7ZY,126883470,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,300x600,68224755,300 x 600,695,0,6,6,0,3,3,0,3,3,0,695,12,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Polk In Market Silverado   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Inmarket Silverado_N/A_24_P6Z7ZZ,Carat Programmatic,Silverado 1500,BT Polk In Market Silverado   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Inmarket Silverado,N/A,24,P6Z7ZZ,126889086,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,728x90,68226226,728 x 90,3376,0,3,3,0,0,0,0,2,2,0,3376,16,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Polk In Market Silverado   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Inmarket Silverado_N/A_24_P6Z7ZZ,Carat Programmatic,Silverado 1500,BT Polk In Market Silverado   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Inmarket Silverado,N/A,24,P6Z7ZZ,126889086,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,728x90,68226248,728 x 90,3477,1,45,45,0,17,17,0,2,2,0,3477,36,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_BT Polk In Market Silverado   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Inmarket Silverado_N/A_24_P6Z7ZZ,Carat Programmatic,Silverado 1500,BT Polk In Market Silverado   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Inmarket Silverado,N/A,24,P6Z7ZZ,126889086,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,728x90,68224757,728 x 90,3429,0,0,0,0,0,0,0,0,0,0,3429,29,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Agriculture   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Agriculture_N/A_24_P6Z7YR,Carat Programmatic,Silverado 1500,CT Agriculture   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Agriculture,N/A,24,P6Z7YR,126887919,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,300x250,68221324,300 x 250,4383,2,13,13,0,5,5,0,8,8,0,4383,47,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Agriculture   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Agriculture_N/A_24_P6Z7YR,Carat Programmatic,Silverado 1500,CT Agriculture   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Agriculture,N/A,24,P6Z7YR,126887919,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,300x250,68226636,300 x 250,4299,0,4,4,0,0,0,0,4,4,0,4299,30,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Agriculture   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Agriculture_N/A_24_P6Z7YR,Carat Programmatic,Silverado 1500,CT Agriculture   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Agriculture,N/A,24,P6Z7YR,126887919,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,300x250,68226258,300 x 250,4264,1,1,1,0,0,0,0,0,0,0,4264,46,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Agriculture   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Agriculture_N/A_24_P6Z7YS,Carat Programmatic,Silverado 1500,CT Agriculture   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Agriculture,N/A,24,P6Z7YS,126890187,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,300x600,68226228,300 x 600,1014,0,0,0,0,0,0,0,0,0,0,1014,21,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Agriculture   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Agriculture_N/A_24_P6Z7YS,Carat Programmatic,Silverado 1500,CT Agriculture   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Agriculture,N/A,24,P6Z7YS,126890187,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,300x600,68226444,300 x 600,1081,0,0,0,0,0,0,0,0,0,0,1081,33,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Agriculture   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Agriculture_N/A_24_P6Z7YS,Carat Programmatic,Silverado 1500,CT Agriculture   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Agriculture,N/A,24,P6Z7YS,126890187,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,300x600,68224755,300 x 600,1012,0,0,0,0,0,0,0,0,0,0,1012,31,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Agriculture   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Agriculture_N/A_24_P6Z7YT,Carat Programmatic,Silverado 1500,CT Agriculture   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Agriculture,N/A,24,P6Z7YT,126892134,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,728x90,68226226,728 x 90,6046,1,13,13,0,4,4,0,3,3,0,6046,62,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Agriculture   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Agriculture_N/A_24_P6Z7YT,Carat Programmatic,Silverado 1500,CT Agriculture   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Agriculture,N/A,24,P6Z7YT,126892134,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,728x90,68226248,728 x 90,6182,2,8,8,0,0,0,0,0,0,0,6182,72,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Agriculture   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Agriculture_N/A_24_P6Z7YT,Carat Programmatic,Silverado 1500,CT Agriculture   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Agriculture,N/A,24,P6Z7YT,126892134,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,728x90,68224757,728 x 90,6011,3,8,8,0,5,5,0,3,3,0,6011,65,0,0,0
