Month,Week,Campaign,Campaign ID,Device,Creative Type,Placement,Site (Placement),F9,F10,F11,F12,Platform,Site Served,F15,Target Type,F17,F18,F19,F20,HPTO,Audience Target,F23,F24,F25,Placement ID,Creative,F28,Nameplate,Trim,CW,Lifestyle,Retail Type,Message Type,Message,F36,F37,ENG,Creative Version,Video Length,Creative ID,Creative Size,Impressions,Clicks,Total Outcomes,Total View Through Outcomes,Total Click Through Outcomes,Key Buying Activities,View Through KBAs,Click Through KBAs,Key Engagement Activities,View Through KEAs,Click Through KEAs,Rich Media Impressions,Interactive Impressions,Expansions,Video Plays,VIdeo Completions
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Construction   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Construction_N/A_24_P6Z7Z1,Carat Programmatic,Silverado 1500,CT Construction   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Construction,N/A,24,P6Z7Z1,126886430,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,300x250,68221324,300 x 250,7264,5,18,18,0,9,9,0,7,7,0,7264,63,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Construction   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Construction_N/A_24_P6Z7Z1,Carat Programmatic,Silverado 1500,CT Construction   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Construction,N/A,24,P6Z7Z1,126886430,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,300x250,68226636,300 x 250,7281,1,9,9,0,1,1,0,8,8,0,7281,58,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Construction   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Construction_N/A_24_P6Z7Z1,Carat Programmatic,Silverado 1500,CT Construction   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Construction,N/A,24,P6Z7Z1,126886430,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,300x250,68226258,300 x 250,7140,1,8,8,0,2,2,0,1,1,0,7140,65,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Construction   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Construction_N/A_24_P6Z7Z2,Carat Programmatic,Silverado 1500,CT Construction   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Construction,N/A,24,P6Z7Z2,126892477,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,300x600,68226228,300 x 600,1607,0,5,5,0,5,5,0,0,0,0,1607,35,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Construction   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Construction_N/A_24_P6Z7Z2,Carat Programmatic,Silverado 1500,CT Construction   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Construction,N/A,24,P6Z7Z2,126892477,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,300x600,68226444,300 x 600,1644,2,1,0,1,0,0,0,1,0,1,1644,33,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Construction   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Construction_N/A_24_P6Z7Z2,Carat Programmatic,Silverado 1500,CT Construction   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Construction,N/A,24,P6Z7Z2,126892477,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,300x600,68224755,300 x 600,1694,0,5,5,0,0,0,0,5,5,0,1694,25,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Construction   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Construction_N/A_24_P6Z7Z3,Carat Programmatic,Silverado 1500,CT Construction   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Construction,N/A,24,P6Z7Z3,126889079,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,728x90,68226226,728 x 90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Construction   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Construction_N/A_24_P6Z7Z3,Carat Programmatic,Silverado 1500,CT Construction   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Construction,N/A,24,P6Z7Z3,126889079,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,728x90,68226248,728 x 90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Construction   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Construction_N/A_24_P6Z7Z3,Carat Programmatic,Silverado 1500,CT Construction   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Construction,N/A,24,P6Z7Z3,126889079,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,728x90,68224757,728 x 90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Engineering   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Enginereering_N/A_24_P6Z7YY,Carat Programmatic,Silverado 1500,CT Engineering   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Enginereering,N/A,24,P6Z7YY,126892746,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,300x250,68221324,300 x 250,3281,1,2,1,1,0,0,0,2,1,1,3281,32,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Engineering   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Enginereering_N/A_24_P6Z7YY,Carat Programmatic,Silverado 1500,CT Engineering   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Enginereering,N/A,24,P6Z7YY,126892746,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,300x250,68226636,300 x 250,3300,0,0,0,0,0,0,0,0,0,0,3300,22,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Engineering   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Enginereering_N/A_24_P6Z7YY,Carat Programmatic,Silverado 1500,CT Engineering   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Enginereering,N/A,24,P6Z7YY,126892746,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,300x250,68226258,300 x 250,3207,1,3,2,1,0,0,0,1,0,1,3207,28,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Engineering   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Enginereering_N/A_24_P6Z7YZ,Carat Programmatic,Silverado 1500,CT Engineering   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Enginereering,N/A,24,P6Z7YZ,126892937,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,300x600,68226228,300 x 600,744,0,0,0,0,0,0,0,0,0,0,744,16,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Engineering   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Enginereering_N/A_24_P6Z7YZ,Carat Programmatic,Silverado 1500,CT Engineering   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Enginereering,N/A,24,P6Z7YZ,126892937,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,300x600,68226444,300 x 600,736,1,0,0,0,0,0,0,0,0,0,736,13,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Engineering   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Enginereering_N/A_24_P6Z7YZ,Carat Programmatic,Silverado 1500,CT Engineering   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Enginereering,N/A,24,P6Z7YZ,126892937,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,300x600,68224755,300 x 600,698,0,0,0,0,0,0,0,0,0,0,698,16,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Engineering   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Enginereering_N/A_24_P6Z7Z0,Carat Programmatic,Silverado 1500,CT Engineering   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Enginereering,N/A,24,P6Z7Z0,126883466,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,728x90,68226226,728 x 90,3174,0,0,0,0,0,0,0,0,0,0,3174,28,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Engineering   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Enginereering_N/A_24_P6Z7Z0,Carat Programmatic,Silverado 1500,CT Engineering   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Enginereering,N/A,24,P6Z7Z0,126883466,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,728x90,68226248,728 x 90,3350,0,1,1,0,0,0,0,1,1,0,3350,33,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Engineering   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Enginereering_N/A_24_P6Z7Z0,Carat Programmatic,Silverado 1500,CT Engineering   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Enginereering,N/A,24,P6Z7Z0,126883466,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,728x90,68224757,728 x 90,3208,1,0,0,0,0,0,0,0,0,0,3208,28,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Landscaping   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Landscaping_N/A_24_P6Z7YV,Carat Programmatic,Silverado 1500,CT Landscaping   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Landscaping,N/A,24,P6Z7YV,126887703,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,300x250,68221324,300 x 250,4776,0,5,5,0,2,2,0,3,3,0,4776,60,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Landscaping   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Landscaping_N/A_24_P6Z7YV,Carat Programmatic,Silverado 1500,CT Landscaping   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Landscaping,N/A,24,P6Z7YV,126887703,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,300x250,68226636,300 x 250,4746,1,6,6,0,2,2,0,3,3,0,4746,56,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Landscaping   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Landscaping_N/A_24_P6Z7YV,Carat Programmatic,Silverado 1500,CT Landscaping   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Landscaping,N/A,24,P6Z7YV,126887703,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,300x250,68226258,300 x 250,4742,3,7,1,6,5,0,5,1,0,1,4742,47,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Landscaping   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Landscaping_N/A_24_P6Z7YW,Carat Programmatic,Silverado 1500,CT Landscaping   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Landscaping,N/A,24,P6Z7YW,126892936,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,300x600,68226228,300 x 600,3226,2,10,10,0,1,1,0,7,7,0,3226,41,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Landscaping   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Landscaping_N/A_24_P6Z7YW,Carat Programmatic,Silverado 1500,CT Landscaping   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Landscaping,N/A,24,P6Z7YW,126892936,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,300x600,68226444,300 x 600,3315,1,11,11,0,4,4,0,7,7,0,3315,52,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Landscaping   Male_300 x 600_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Landscaping_N/A_24_P6Z7YW,Carat Programmatic,Silverado 1500,CT Landscaping   Male,300 x 600,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Landscaping,N/A,24,P6Z7YW,126892936,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_300x600,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,300x600,68224755,300 x 600,3174,1,0,0,0,0,0,0,0,0,0,3174,59,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Landscaping   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Landscaping_N/A_24_P6Z7YX,Carat Programmatic,Silverado 1500,CT Landscaping   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Landscaping,N/A,24,P6Z7YX,126892476,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,728x90,68226226,728 x 90,5477,0,5,5,0,0,0,0,3,3,0,5477,41,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Landscaping   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Landscaping_N/A_24_P6Z7YX,Carat Programmatic,Silverado 1500,CT Landscaping   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Landscaping,N/A,24,P6Z7YX,126892476,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,728x90,68226248,728 x 90,5711,0,5,5,0,0,0,0,4,4,0,5711,40,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Landscaping   Male_728 x 90_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Landscaping_N/A_24_P6Z7YX,Carat Programmatic,Silverado 1500,CT Landscaping   Male,728 x 90,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Landscaping,N/A,24,P6Z7YX,126892476,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_728x90,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,728x90,68224757,728 x 90,5489,2,10,9,1,5,5,0,5,4,1,5489,44,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Outdoors and Lesisure   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Outdoors and Leisure_N/A_24_P6Z7Z4,Carat Programmatic,Silverado 1500,CT Outdoors and Lesisure   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Outdoors and Leisure,N/A,24,P6Z7Z4,126883467,2016_Silverado 1500__CW_LS__Intro_HighStrengthSteel_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,HighStrengthSteel,H5 Standard,US,ENG,v1,300x250,68221324,300 x 250,3294,1,2,2,0,0,0,0,1,1,0,3294,22,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Outdoors and Lesisure   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Outdoors and Leisure_N/A_24_P6Z7Z4,Carat Programmatic,Silverado 1500,CT Outdoors and Lesisure   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Outdoors and Leisure,N/A,24,P6Z7Z4,126883467,2016_Silverado 1500__CW_LS__Intro_MDLL_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,MDLL,H5 Standard,US,ENG,v1,300x250,68226636,300 x 250,3314,0,0,0,0,0,0,0,0,0,0,3314,21,0,0,0
2016-01-01,2016-01-10,CVN/CS/660_Chevrolet Division_Chevy Silverado_Durable and Trusted Digital_BPR_USA_GNM_2016,9321870,Desktop,HTML,Carat Programmatic_Silverado 1500_CT Outdoors and Lesisure   Male_300 x 250_In-Banner Standard_Desktop_TPS_17_GACBT_1_0_N/A_VAR_SP_Male | Outdoors and Leisure_N/A_24_P6Z7Z4,Carat Programmatic,Silverado 1500,CT Outdoors and Lesisure   Male,300 x 250,In-Banner Standard,Desktop,TPS,17,GACBT,1,0,N/A,VAR,SP,Male | Outdoors and Leisure,N/A,24,P6Z7Z4,126883467,2016_Silverado 1500__CW_LS__Intro_NewFace_H5 Standard_US_ENG_v1_300x250,2016,Silverado 1500,,CW,LS,,Intro,NewFace,H5 Standard,US,ENG,v1,300x250,68226258,300 x 250,3223,0,5,5,0,4,4,0,1,1,0,3223,23,0,0,0
